dataset,property,units,split_strategy,seed,model,family,features,fusion,best_epoch,train_seconds,n_parameters,git_commit,conformal_alpha,conformal_radius,partition,n,rmse,mae,r2,empirical_coverage,mean_interval_width
esol,aqueous_solubility,log10(mol/L),scaffold,2030,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.2853800169996248,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.7142622059285646,train,782,0.2395869134360101,0.1653040613033823,0.985741265482308,1.0,3.428524411857129
esol,aqueous_solubility,log10(mol/L),scaffold,2030,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.2853800169996248,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.7142622059285646,validation,112,1.305032856643895,1.0005333044904812,0.7588659917317417,0.8392857142857143,3.428524411857129
esol,aqueous_solubility,log10(mol/L),scaffold,2030,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.2853800169996248,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.7142622059285646,calibration,112,0.9933322062611246,0.8029660859421954,0.7679465308928473,0.9196428571428572,3.428524411857129
esol,aqueous_solubility,log10(mol/L),scaffold,2030,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.2853800169996248,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.7142622059285646,test,111,1.006926690340504,0.7663808810044378,0.6877703394433671,0.918918918918919,3.428524411857129
esol,aqueous_solubility,log10(mol/L),scaffold,2030,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,4.204797594999945,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.3586628920331345,train,782,0.07847441234485,0.056342331406179,0.998470283531792,1.0,2.717325784066269
esol,aqueous_solubility,log10(mol/L),scaffold,2030,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,4.204797594999945,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.3586628920331345,validation,112,0.94587384299413,0.7067134229000612,0.8733275983044495,0.8303571428571429,2.717325784066269
esol,aqueous_solubility,log10(mol/L),scaffold,2030,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,4.204797594999945,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.3586628920331345,calibration,112,0.7748030109833216,0.6137842183431473,0.8588172517094936,0.9196428571428572,2.717325784066269
esol,aqueous_solubility,log10(mol/L),scaffold,2030,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,4.204797594999945,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.3586628920331345,test,111,0.788870848543129,0.6041680745275647,0.8083581887449874,0.927927927927928,2.717325784066269
esol,aqueous_solubility,log10(mol/L),scaffold,2030,node_gnn,node_gnn,none,none,75,14.89661661700029,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.5919159167193715,train,782,0.3817065545031069,0.2880411109430817,0.9638078791972092,1.0,3.1838318334387434
esol,aqueous_solubility,log10(mol/L),scaffold,2030,node_gnn,node_gnn,none,none,75,14.89661661700029,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.5919159167193715,validation,112,1.1052262459358009,0.8499938404387274,0.8270510409000857,0.8482142857142857,3.1838318334387434
esol,aqueous_solubility,log10(mol/L),scaffold,2030,node_gnn,node_gnn,none,none,75,14.89661661700029,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.5919159167193715,calibration,112,1.0050959442224048,0.8056722696330344,0.762417705013485,0.9196428571428572,3.1838318334387434
esol,aqueous_solubility,log10(mol/L),scaffold,2030,node_gnn,node_gnn,none,none,75,14.89661661700029,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.5919159167193715,test,111,1.163379043159422,0.9487951403413164,0.5832065129335297,0.8558558558558559,3.1838318334387434
esol,aqueous_solubility,log10(mol/L),scaffold,2030,edge_gnn,edge_gnn,none,none,91,18.261388506999992,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.7758384828816602,train,782,0.3409415666186857,0.2468794177295437,0.971125484709321,1.0,3.5516769657633205
esol,aqueous_solubility,log10(mol/L),scaffold,2030,edge_gnn,edge_gnn,none,none,91,18.261388506999992,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.7758384828816602,validation,112,1.1509525442194652,0.8862939957994566,0.8124442392952989,0.8839285714285714,3.5516769657633205
esol,aqueous_solubility,log10(mol/L),scaffold,2030,edge_gnn,edge_gnn,none,none,91,18.261388506999992,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.7758384828816602,calibration,112,1.069572577503733,0.8733284359917983,0.7309583291681198,0.9196428571428572,3.5516769657633205
esol,aqueous_solubility,log10(mol/L),scaffold,2030,edge_gnn,edge_gnn,none,none,91,18.261388506999992,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.7758384828816602,test,111,1.107534439262452,0.9098200886050284,0.622260039308103,0.9009009009009008,3.5516769657633205
esol,aqueous_solubility,log10(mol/L),scaffold,2030,hybrid_concat,edge_gnn,rdkit,concat,9,6.295358646000295,314501,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.4195324728444645,train,782,0.3679186511789638,0.267878342788248,0.9663753009022192,0.99616368286445,2.8390649456889285
esol,aqueous_solubility,log10(mol/L),scaffold,2030,hybrid_concat,edge_gnn,rdkit,concat,9,6.295358646000295,314501,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.4195324728444645,validation,112,1.139131328199392,0.8526713453235654,0.8162771536510234,0.8303571428571429,2.8390649456889285
esol,aqueous_solubility,log10(mol/L),scaffold,2030,hybrid_concat,edge_gnn,rdkit,concat,9,6.295358646000295,314501,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.4195324728444645,calibration,112,0.8643921430451575,0.7132437000375269,0.8242802189278189,0.9196428571428572,2.8390649456889285
esol,aqueous_solubility,log10(mol/L),scaffold,2030,hybrid_concat,edge_gnn,rdkit,concat,9,6.295358646000295,314501,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.4195324728444645,test,111,0.8179289300719033,0.6532124601666711,0.7939799015983633,0.918918918918919,2.8390649456889285
esol,aqueous_solubility,log10(mol/L),scaffold,2030,hybrid_gated,edge_gnn,rdkit,gated,18,8.07281613699979,331013,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.4453942795666883,train,782,0.2749307985132731,0.2036651522235795,0.981224064500695,0.9987212276214834,2.8907885591333766
esol,aqueous_solubility,log10(mol/L),scaffold,2030,hybrid_gated,edge_gnn,rdkit,gated,18,8.07281613699979,331013,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.4453942795666883,validation,112,1.1591009552389135,0.8652757825762638,0.8097791575242712,0.8035714285714286,2.8907885591333766
esol,aqueous_solubility,log10(mol/L),scaffold,2030,hybrid_gated,edge_gnn,rdkit,gated,18,8.07281613699979,331013,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.4453942795666883,calibration,112,0.8367930772228214,0.6546093223830803,0.8353221495820574,0.9196428571428572,2.8907885591333766
esol,aqueous_solubility,log10(mol/L),scaffold,2030,hybrid_gated,edge_gnn,rdkit,gated,18,8.07281613699979,331013,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.4453942795666883,test,111,0.857551608823426,0.6773410283499817,0.7735360992967086,0.90990990990991,2.8907885591333766
esol,aqueous_solubility,log10(mol/L),scaffold,2031,mean_baseline,mean,none,none,0,9.250999937648883e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.9868900476361775,train,782,2.0275476988064285,1.5899631496769564,0.0,0.9437340153452686,7.973780095272357
esol,aqueous_solubility,log10(mol/L),scaffold,2031,mean_baseline,mean,none,none,0,9.250999937648883e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.9868900476361775,validation,112,2.4749838119301373,1.9722467716112104,-0.0328249651614935,0.9196428571428572,7.973780095272357
esol,aqueous_solubility,log10(mol/L),scaffold,2031,mean_baseline,mean,none,none,0,9.250999937648883e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.9868900476361775,calibration,112,2.1490343213461585,1.7024026880110348,-0.0647994944026584,0.9196428571428572,7.973780095272357
esol,aqueous_solubility,log10(mol/L),scaffold,2031,mean_baseline,mean,none,none,0,9.250999937648883e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,3.9868900476361775,test,111,2.1475925574319823,1.7292229735073683,-0.1049430221635119,0.9369369369369368,7.973780095272357
esol,aqueous_solubility,log10(mol/L),scaffold,2031,rf_rdkit,random_forest,rdkit,none,0,1.1439786060000188,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.4810799803696568,train,782,0.2271182296972289,0.1554381127725248,0.9874523663898156,1.0,2.9621599607393136
esol,aqueous_solubility,log10(mol/L),scaffold,2031,rf_rdkit,random_forest,rdkit,none,0,1.1439786060000188,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.4810799803696568,validation,112,1.0688822911933786,0.8114178750750476,0.8073620865912264,0.8214285714285714,2.9621599607393136
esol,aqueous_solubility,log10(mol/L),scaffold,2031,rf_rdkit,random_forest,rdkit,none,0,1.1439786060000188,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.4810799803696568,calibration,112,0.9242874793065068,0.7479700334110032,0.8030321822696496,0.9196428571428572,2.9621599607393136
esol,aqueous_solubility,log10(mol/L),scaffold,2031,rf_rdkit,random_forest,rdkit,none,0,1.1439786060000188,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.4810799803696568,test,111,0.9106666954617618,0.70628243237321,0.801319606615929,0.9009009009009008,2.9621599607393136
esol,aqueous_solubility,log10(mol/L),scaffold,2031,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.2893735799998467,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.7168604326248245,train,782,0.2435397901097511,0.1685727388028081,0.9855722803453324,1.0,3.433720865249649
esol,aqueous_solubility,log10(mol/L),scaffold,2031,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.2893735799998467,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.7168604326248245,validation,112,1.2305457282367274,0.931216261489384,0.7446843032821588,0.8303571428571429,3.433720865249649
esol,aqueous_solubility,log10(mol/L),scaffold,2031,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.2893735799998467,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.7168604326248245,calibration,112,1.0521283140627136,0.8388957998810136,0.7447777402642606,0.9196428571428572,3.433720865249649
esol,aqueous_solubility,log10(mol/L),scaffold,2031,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.2893735799998467,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.7168604326248245,test,111,1.014507000006795,0.7740748226967142,0.7534266139514718,0.90990990990991,3.433720865249649
esol,aqueous_solubility,log10(mol/L),scaffold,2031,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,4.177617921000092,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.4798827164283606,train,782,0.0744766603351644,0.0534870239862565,0.9986507319771156,1.0,2.959765432856721
esol,aqueous_solubility,log10(mol/L),scaffold,2031,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,4.177617921000092,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.4798827164283606,validation,112,0.9139974846528318,0.7097131550861767,0.8591450860250915,0.8660714285714286,2.959765432856721
esol,aqueous_solubility,log10(mol/L),scaffold,2031,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,4.177617921000092,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.4798827164283606,calibration,112,0.8149979634030241,0.642510040310078,0.8468580473700621,0.9196428571428572,2.959765432856721
esol,aqueous_solubility,log10(mol/L),scaffold,2031,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,4.177617921000092,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.4798827164283606,test,111,0.8862241048450828,0.6853840417971214,0.8118417695453635,0.927927927927928,2.959765432856721
esol,aqueous_solubility,log10(mol/L),scaffold,2031,node_gnn,node_gnn,none,none,131,22.77566637200016,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.7149617163498037,train,782,0.3179151237612272,0.2388829036196987,0.975414433645177,1.0,3.429923432699608
esol,aqueous_solubility,log10(mol/L),scaffold,2031,node_gnn,node_gnn,none,none,131,22.77566637200016,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.7149617163498037,validation,112,0.9736272639672978,0.7834926650291788,0.8401666305012951,0.9375,3.429923432699608
esol,aqueous_solubility,log10(mol/L),scaffold,2031,node_gnn,node_gnn,none,none,131,22.77566637200016,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.7149617163498037,calibration,112,1.0451796943286198,0.8497210950177784,0.7481377605070016,0.9196428571428572,3.429923432699608
esol,aqueous_solubility,log10(mol/L),scaffold,2031,node_gnn,node_gnn,none,none,131,22.77566637200016,255365,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.7149617163498037,test,111,1.2507610506290865,0.9443189285447304,0.6252127566108838,0.8198198198198198,3.429923432699608
esol,aqueous_solubility,log10(mol/L),scaffold,2031,edge_gnn,edge_gnn,none,none,63,13.87033097299991,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.0456759005042007,train,782,0.3683317546737635,0.2818634059613002,0.9669983112514756,1.0,4.091351801008401
esol,aqueous_solubility,log10(mol/L),scaffold,2031,edge_gnn,edge_gnn,none,none,63,13.87033097299991,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.0456759005042007,validation,112,1.0708590115617898,0.8509655523339715,0.8066489240747517,0.9285714285714286,4.091351801008401
esol,aqueous_solubility,log10(mol/L),scaffold,2031,edge_gnn,edge_gnn,none,none,63,13.87033097299991,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.0456759005042007,calibration,112,1.122094660115669,0.9099661713142962,0.7097046197514478,0.9196428571428572,4.091351801008401
esol,aqueous_solubility,log10(mol/L),scaffold,2031,edge_gnn,edge_gnn,none,none,63,13.87033097299991,261125,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,2.0456759005042007,test,111,1.185773166199482,0.908122339817509,0.663147837750212,0.90990990990991,4.091351801008401
esol,aqueous_solubility,log10(mol/L),scaffold,2031,hybrid_concat,edge_gnn,rdkit,concat,26,9.156248659000084,314373,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.418277608731758,train,782,0.2662911036615333,0.2081585889375302,0.9827507127147228,1.0,2.836555217463516
esol,aqueous_solubility,log10(mol/L),scaffold,2031,hybrid_concat,edge_gnn,rdkit,concat,26,9.156248659000084,314373,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.418277608731758,validation,112,0.8769365347930894,0.7095109019932914,0.870336324073503,0.8928571428571429,2.836555217463516
esol,aqueous_solubility,log10(mol/L),scaffold,2031,hybrid_concat,edge_gnn,rdkit,concat,26,9.156248659000084,314373,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.418277608731758,calibration,112,0.7840928335858247,0.6159715764489044,0.8582522733714972,0.9196428571428572,2.836555217463516
esol,aqueous_solubility,log10(mol/L),scaffold,2031,hybrid_concat,edge_gnn,rdkit,concat,26,9.156248659000084,314373,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.418277608731758,test,111,0.9339569816679518,0.7509819468461488,0.7910271580007374,0.8738738738738738,2.836555217463516
esol,aqueous_solubility,log10(mol/L),scaffold,2031,hybrid_gated,edge_gnn,rdkit,gated,11,6.886719327999799,330885,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.2730946622134844,train,782,0.3221531900655882,0.234828884996905,0.9747545734740596,0.9974424552429668,2.546189324426969
esol,aqueous_solubility,log10(mol/L),scaffold,2031,hybrid_gated,edge_gnn,rdkit,gated,11,6.886719327999799,330885,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.2730946622134844,validation,112,0.8746712095022304,0.7132477036690997,0.8710053599882555,0.8125,2.546189324426969
esol,aqueous_solubility,log10(mol/L),scaffold,2031,hybrid_gated,edge_gnn,rdkit,gated,11,6.886719327999799,330885,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.2730946622134844,calibration,112,0.7686652673913725,0.6104608797635669,0.8637753663635974,0.9196428571428572,2.546189324426969
esol,aqueous_solubility,log10(mol/L),scaffold,2031,hybrid_gated,edge_gnn,rdkit,gated,11,6.886719327999799,330885,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.2730946622134844,test,111,0.8593806517887803,0.6817369196297551,0.8230676496929208,0.8738738738738738,2.546189324426969
esol,aqueous_solubility,log10(mol/L),scaffold,2032,mean_baseline,mean,none,none,0,8.48500030770083e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.040145708929242,train,782,1.9874524477980453,1.553278512348564,0.0,0.9526854219948848,8.080291417858485
esol,aqueous_solubility,log10(mol/L),scaffold,2032,mean_baseline,mean,none,none,0,8.48500030770083e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.040145708929242,validation,112,2.533192767463773,2.03784746772002,-0.0367179431899686,0.9196428571428572,8.080291417858485
esol,aqueous_solubility,log10(mol/L),scaffold,2032,mean_baseline,mean,none,none,0,8.48500030770083e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.040145708929242,calibration,112,2.204489363934468,1.7734966447640594,-0.0934144352167114,0.9196428571428572,8.080291417858485
esol,aqueous_solubility,log10(mol/L),scaffold,2032,mean_baseline,mean,none,none,0,8.48500030770083e-06,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,4.040145708929242,test,111,2.3242944986249583,1.8509393496946696,-0.2410546452486184,0.90990990990991,8.080291417858485
esol,aqueous_solubility,log10(mol/L),scaffold,2032,rf_rdkit,random_forest,rdkit,none,0,1.1641079470000475,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.5418239757493146,train,782,0.2268238880334221,0.1564605623644297,0.9869748093699549,1.0,3.083647951498629
esol,aqueous_solubility,log10(mol/L),scaffold,2032,rf_rdkit,random_forest,rdkit,none,0,1.1641079470000475,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.5418239757493146,validation,112,1.0725113075482562,0.8198224751434745,0.8141648357809305,0.8571428571428571,3.083647951498629
esol,aqueous_solubility,log10(mol/L),scaffold,2032,rf_rdkit,random_forest,rdkit,none,0,1.1641079470000475,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.5418239757493146,calibration,112,0.9683228864033966,0.7919174248788375,0.7890355971577333,0.9196428571428572,3.083647951498629
esol,aqueous_solubility,log10(mol/L),scaffold,2032,rf_rdkit,random_forest,rdkit,none,0,1.1641079470000475,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.5418239757493146,test,111,0.988039608705485,0.7456584673632976,0.7757371660419585,0.8828828828828829,3.083647951498629
esol,aqueous_solubility,log10(mol/L),scaffold,2032,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.2766957710000495,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.7380820127464844,train,782,0.2423331756354966,0.1660293661803776,0.9851326948907352,1.0,3.476164025492969
esol,aqueous_solubility,log10(mol/L),scaffold,2032,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.2766957710000495,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.7380820127464844,validation,112,1.174983147918904,0.9102902979529122,0.7769576089821916,0.8660714285714286,3.476164025492969
esol,aqueous_solubility,log10(mol/L),scaffold,2032,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.2766957710000495,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.7380820127464844,calibration,112,1.0470137303278542,0.8579488880304357,0.75335430395982,0.9196428571428572,3.476164025492969
esol,aqueous_solubility,log10(mol/L),scaffold,2032,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,1.2766957710000495,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.7380820127464844,test,111,1.1704329446608337,0.8690759119946209,0.6852964289557457,0.8828828828828829,3.476164025492969
esol,aqueous_solubility,log10(mol/L),scaffold,2032,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,4.151542361000338,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.4366018009645594,train,782,0.0760507689300809,0.0541378753697499,0.9985357550797832,1.0,2.8732036019291187
esol,aqueous_solubility,log10(mol/L),scaffold,2032,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,4.151542361000338,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.4366018009645594,validation,112,0.904838314679152,0.7082688924371138,0.8677285541618766,0.8839285714285714,2.8732036019291187
esol,aqueous_solubility,log10(mol/L),scaffold,2032,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,4.151542361000338,0,77abfcdbb281d08df2e9fb09cf84b2a648ea9008,0.1,1.4366018009645594,calibration,112,0.8745180345766974,0.6747693447808576,0.827929536866677,0.9196428571428572,2.8732036019291187
